img_id,x,y,mat
3017,0.6015625,0.515277777777778,1
3017,0.60390625,0.6,1
131,0.521875,0.330555555555556,2
131,0.6328125,0.320833333333333,2
846,0.2484375,0.681944444444444,2
846,0.79375,0.502777777777778,2
846,0.81796875,0.670833333333333,2
846,0.4921875,0.643055555555556,2
2802,0.40859375,0.355555555555556,2
2802,0.48359375,0.665277777777778,2
2802,0.58515625,0.405555555555556,2
2802,0.70625,0.330555555555556,2
2802,0.81484375,0.320833333333333,2
2803,0.18046875,0.365277777777778,2
2804,0.23671875,0.369444444444444,2
2805,0.19765625,0.505555555555556,2
2808,0.26015625,0.497222222222222,2
2809,0.271875,0.359722222222222,2
2810,0.35625,0.323611111111111,2
2823,0.46171875,0.401388888888889,2
2823,0.44140625,0.6,2
2824,0.82265625,0.406944444444444,2
2824,0.7671875,0.579166666666667,2
2827,0.71875,0.668055555555555,2
2828,0.65546875,0.345833333333333,2
2828,0.59921875,0.483333333333333,2
2828,0.61875,0.655555555555556,2
2829,0.2828125,0.345833333333333,2
2830,0.75546875,0.356944444444444,2
2830,0.6015625,0.606944444444444,2
2834,0.5515625,0.325,2
2834,0.55625,0.668055555555555,2
2834,0.496875,0.565277777777778,2
2834,0.59765625,0.572222222222222,2
2835,0.553125,0.4625,2
2835,0.18046875,0.461111111111111,2
2836,0.56171875,0.406944444444444,2
2836,0.6171875,0.555555555555556,2
2837,0.4984375,0.383333333333333,2
2837,0.23828125,0.394444444444444,2
2840,0.4453125,0.390277777777778,2
2840,0.678125,0.6125,2
2840,0.5921875,0.683333333333333,2
2843,0.80546875,0.5125,2
2843,0.69765625,0.4875,2
2843,0.5984375,0.320833333333333,2
2845,0.65,0.323611111111111,2
2849,0.5546875,0.554166666666667,2
2854,0.67109375,0.620833333333333,2
2854,0.7171875,0.754166666666667,2
2855,0.65625,0.505555555555556,2
2855,0.58046875,0.618055555555556,2
2857,0.7515625,0.356944444444444,2
2857,0.65625,0.515277777777778,2
2857,0.815625,0.5375,2
2857,0.64453125,0.676388888888889,2
2859,0.18671875,0.655555555555556,2
2861,0.61640625,0.391666666666667,2
2861,0.775,0.669444444444444,2
2863,0.56875,0.590277777777778,2
2863,0.8203125,0.473611111111111,2
2863,0.790625,0.677777777777778,2
2866,0.5921875,0.448611111111111,2
2866,0.72734375,0.426388888888889,2
2873,0.615625,0.473611111111111,2
2873,0.790625,0.643055555555556,2
2873,0.68125,0.676388888888889,2
2874,0.1765625,0.661111111111111,2
2879,0.6484375,0.380555555555556,2
2879,0.54453125,0.411111111111111,2
2879,0.81953125,0.395833333333333,2
2921,0.53359375,0.676388888888889,2
2921,0.84140625,0.604166666666667,2
2921,0.71328125,0.715277777777778,2
2921,0.6890625,0.669444444444444,2
2931,0.81484375,0.669444444444444,2
2931,0.18671875,0.386111111111111,2
2931,0.4359375,0.452777777777778,2
2931,0.3546875,0.373611111111111,2
2931,0.17421875,0.6625,2
2931,0.81953125,0.686111111111111,2
2932,0.17890625,0.319444444444444,2
2932,0.184375,0.672222222222222,2
2932,0.4375,0.344444444444444,2
2932,0.63984375,0.679166666666667,2
2933,0.1828125,0.679166666666667,2
2933,0.18203125,0.35,2
2937,0.1796875,0.344444444444444,2
2937,0.3140625,0.394444444444444,2
2937,0.53125,0.65,2
2937,0.28125,0.665277777777778,2
2937,0.184375,0.593055555555556,2
2938,0.69140625,0.493055555555556,2
2938,0.7984375,0.6625,2
2939,0.8125,0.323611111111111,2
2940,0.42890625,0.563888888888889,2
2940,0.51640625,0.318055555555556,2
2940,0.37265625,0.316666666666667,2
2941,0.71640625,0.620833333333333,2
2941,0.61171875,0.216666666666667,2
2941,0.71328125,0.713888888888889,2
2941,0.8640625,0.225,2
2941,0.7265625,0.256944444444444,2
2944,0.4359375,0.2125,2
2947,0.36015625,0.218055555555556,2
2947,0.56484375,0.208333333333333,2
2947,0.6875,0.405555555555556,2
2947,0.40234375,0.558333333333333,2
2947,0.5046875,0.308333333333333,2
2947,0.18984375,0.275,2
2949,0.54765625,0.608333333333333,2
2949,0.6484375,0.575,2
2960,0.14375,0.763888888888889,2
2960,0.15625,0.791666666666667,2
2965,0.6171875,0.791666666666667,2
2967,0.1171875,0.573611111111111,2
2968,0.14765625,0.423611111111111,2
2968,0.14140625,0.208333333333333,2
2971,0.8828125,0.208333333333333,2
2971,0.3734375,0.208333333333333,8
2971,0.78671875,0.208333333333333,2
2971,0.8828125,0.208333333333333,2
2972,0.8421875,0.490277777777778,2
2972,0.42890625,0.247222222222222,2
2972,0.8828125,0.791666666666667,2
2972,0.40546875,0.447222222222222,2
2972,0.3828125,0.329166666666667,2
2978,0.8828125,0.222222222222222,2
2978,0.59140625,0.208333333333333,2
2978,0.8828125,0.791666666666667,2
2978,0.79140625,0.291666666666667,2
2979,0.1171875,0.293055555555556,2
2979,0.1171875,0.791666666666667,2
2979,0.48984375,0.208333333333333,2
2979,0.2828125,0.436111111111111,2
2980,0.52421875,0.208333333333333,2
2980,0.49375,0.552777777777778,2
2980,0.41171875,0.791666666666667,2
2980,0.15390625,0.208333333333333,2
2980,0.1171875,0.415277777777778,2
2980,0.1171875,0.791666666666667,2
2980,0.79609375,0.379166666666667,2
2980,0.78046875,0.744444444444444,2
2980,0.6875,0.755555555555556,2
2980,0.6671875,0.415277777777778,2
3024,0.19375,0.658333333333333,2
3027,0.38515625,0.648611111111111,2
3027,0.60859375,0.533333333333333,2
74,0.83515625,0.791666666666667,3
74,0.81875,0.208333333333333,3
98,0.35390625,0.208333333333333,3
98,0.546875,0.208333333333333,3
98,0.8203125,0.213888888888889,3
125,0.328125,0.634722222222222,3
125,0.3390625,0.4625,3
125,0.54921875,0.208333333333333,3
125,0.61875,0.365277777777778,3
125,0.603125,0.680555555555556,3
125,0.40703125,0.791666666666667,3
137,0.1359375,0.208333333333333,8
137,0.55234375,0.208333333333333,8
137,0.84765625,0.208333333333333,8
142,0.22890625,0.480555555555556,3
142,0.30078125,0.309722222222222,3
142,0.1171875,0.295833333333333,3
174,0.33046875,0.316666666666667,3
174,0.12421875,0.208333333333333,3
174,0.8765625,0.251388888888889,3
174,0.1171875,0.602777777777778,3
174,0.1171875,0.730555555555555,3
174,0.33984375,0.295833333333333,3
208,0.265625,0.301388888888889,3
208,0.1671875,0.570833333333333,3
208,0.7140625,0.791666666666667,3
281,0.43984375,0.433333333333333,3
281,0.13359375,0.331944444444444,3
281,0.8046875,0.208333333333333,3
286,0.55625,0.208333333333333,3
286,0.3453125,0.208333333333333,3
286,0.1171875,0.231944444444444,3
325,0.2703125,0.423611111111111,3
325,0.1171875,0.413888888888889,3
358,0.3125,0.776388888888889,3
358,0.4015625,0.208333333333333,3
358,0.503125,0.2625,3
358,0.78984375,0.306944444444444,3
414,0.1609375,0.208333333333333,3
414,0.66484375,0.590277777777778,3
414,0.57421875,0.341666666666667,3
414,0.62578125,0.434722222222222,3
523,0.53515625,0.263888888888889,3
523,0.52109375,0.465277777777778,3
523,0.39453125,0.423611111111111,3
523,0.48046875,0.336111111111111,3
655,0.196875,0.208333333333333,3
826,0.15,0.669444444444444,3
826,0.58125,0.302777777777778,3
826,0.27265625,0.420833333333333,3
827,0.303125,0.241666666666667,3
827,0.63671875,0.325,3
827,0.66875,0.511111111111111,3
827,0.584375,0.586111111111111,3
827,0.46484375,0.604166666666667,3
827,0.31015625,0.791666666666667,3
828,0.66953125,0.208333333333333,3
828,0.81953125,0.566666666666667,3
830,0.1171875,0.502777777777778,3
830,0.5171875,0.581944444444444,3
830,0.57109375,0.6,3
830,0.71328125,0.694444444444444,3
831,0.85703125,0.208333333333333,3
831,0.52890625,0.223611111111111,3
831,0.36953125,0.422222222222222,3
831,0.453125,0.791666666666667,3
832,0.5265625,0.791666666666667,3
832,0.37890625,0.384722222222222,3
832,0.84296875,0.208333333333333,3
832,0.8828125,0.615277777777778,3
832,0.65,0.505555555555556,3
833,0.6671875,0.775,3
833,0.64296875,0.326388888888889,3
833,0.8828125,0.208333333333333,3
833,0.8828125,0.768055555555556,3
833,0.8234375,0.511111111111111,3
834,0.62421875,0.3375,3
834,0.67890625,0.784722222222222,3
834,0.375,0.363888888888889,3
834,0.12421875,0.791666666666667,3
834,0.1171875,0.415277777777778,3
835,0.56875,0.791666666666667,3
835,0.659375,0.370833333333333,3
836,0.4109375,0.401388888888889,3
836,0.49453125,0.381944444444444,3
836,0.25625,0.448611111111111,3
836,0.1171875,0.480555555555556,3
836,0.1171875,0.377777777777778,3
836,0.1171875,0.208333333333333,3
837,0.48828125,0.268055555555556,3
837,0.68046875,0.208333333333333,3
837,0.8828125,0.208333333333333,3
842,0.6421875,0.208333333333333,3
842,0.62890625,0.708333333333333,3
842,0.87734375,0.45,3
843,0.5703125,0.751388888888889,3
843,0.8828125,0.647222222222222,3
843,0.8828125,0.791666666666667,3
843,0.17421875,0.791666666666667,3
843,0.11953125,0.504166666666667,3
843,0.8828125,0.291666666666667,3
844,0.8296875,0.770833333333333,3
844,0.49453125,0.791666666666667,3
844,0.434375,0.391666666666667,3
845,0.434375,0.391666666666667,3
845,0.62265625,0.315277777777778,3
845,0.59921875,0.208333333333333,3
845,0.4109375,0.208333333333333,3
846,0.5859375,0.208333333333333,3
846,0.409375,0.336111111111111,3
846,0.26875,0.4,3
846,0.41640625,0.347222222222222,3
846,0.57265625,0.269444444444444,3
846,0.70078125,0.227777777777778,3
848,0.74375,0.3375,6
848,0.56328125,0.208333333333333,6
848,0.209375,0.706944444444444,6
849,0.8828125,0.729166666666667,6
849,0.56328125,0.208333333333333,6
850,0.60859375,0.326388888888889,6
850,0.7421875,0.2625,6
850,0.82421875,0.681944444444444,6
850,0.67578125,0.740277777777778,6
850,0.70390625,0.5125,6
853,0.34453125,0.379166666666667,6
853,0.3953125,0.647222222222222,6
853,0.8828125,0.615277777777778,6
854,0.76640625,0.544444444444444,6
854,0.4078125,0.208333333333333,6
854,0.45078125,0.676388888888889,6
854,0.5984375,0.408333333333333,6
860,0.853125,0.208333333333333,6
948,0.8,0.281944444444444,3
948,0.54765625,0.288888888888889,3
966,0.8828125,0.755555555555556,3
966,0.50625,0.208333333333333,3
983,0.715625,0.409722222222222,3
1028,0.15390625,0.791666666666667,3
1089,0.490625,0.452777777777778,3
1089,0.1171875,0.770833333333333,3
1119,0.18984375,0.7875,3
1159,0.27578125,0.369444444444444,3
1159,0.33828125,0.791666666666667,3
1159,0.6015625,0.666666666666667,3
1209,0.85,0.791666666666667,3
1209,0.8828125,0.265277777777778,3
1209,0.615625,0.259722222222222,3
1427,0.8828125,0.297222222222222,3
1427,0.58359375,0.215277777777778,3
1883,0.8828125,0.397222222222222,3
1883,0.8828125,0.2875,3
1883,0.7609375,0.286111111111111,3
2084,0.615625,0.318055555555556,3
2084,0.8828125,0.305555555555556,3
2112,0.85625,0.791666666666667,3
2112,0.87109375,0.572222222222222,3
2112,0.72265625,0.580555555555556,3
2187,0.81875,0.791666666666667,3
2187,0.8359375,0.529166666666667,3
2187,0.71328125,0.791666666666667,3
2215,0.49140625,0.791666666666667,3
2215,0.49765625,0.497222222222222,3
2215,0.759375,0.566666666666667,3
2215,0.7578125,0.736111111111111,3
2215,0.84453125,0.7125,3
2215,0.86953125,0.554166666666667,3
2416,0.43046875,0.241666666666667,3
2416,0.8828125,0.208333333333333,3
2416,0.4171875,0.791666666666667,3
2471,0.51015625,0.779166666666667,3
2471,0.5828125,0.355555555555556,3
2471,0.4171875,0.244444444444444,3
2471,0.23203125,0.279166666666667,3
2823,0.3140625,0.213888888888889,3
2823,0.44765625,0.208333333333333,3
2823,0.51640625,0.208333333333333,8
2823,0.703125,0.208333333333333,3
2824,0.73203125,0.208333333333333,7
2825,0.53203125,0.4,3
2825,0.603125,0.418055555555556,3
2826,0.40625,0.208333333333333,3
2826,0.50234375,0.208333333333333,8
2833,0.19375,0.447222222222222,3
2834,0.8828125,0.466666666666667,3
2887,0.8234375,0.729166666666667,3
2887,0.5671875,0.343055555555556,3
2887,0.60078125,0.791666666666667,3
2888,0.55234375,0.404166666666667,3
2888,0.5375,0.713888888888889,3
2888,0.8828125,0.390277777777778,3
2889,0.759375,0.497222222222222,3
2889,0.74609375,0.747222222222222,3
2889,0.4890625,0.730555555555555,3
2889,0.45,0.463888888888889,3
2890,0.65625,0.413888888888889,3
2890,0.66171875,0.7,3
2890,0.30546875,0.751388888888889,3
2890,0.1171875,0.481944444444444,3
2890,0.2828125,0.326388888888889,3
2903,0.26875,0.427777777777778,3
2903,0.31796875,0.786111111111111,3
2903,0.12734375,0.791666666666667,3
2903,0.1171875,0.45,3
2904,0.31875,0.376388888888889,3
2904,0.684375,0.294444444444444,3
2904,0.29140625,0.791666666666667,3
2904,0.44765625,0.644444444444444,3
2905,0.1625,0.531944444444444,3
2905,0.16953125,0.304166666666667,3
2905,0.43359375,0.3,3
2906,0.6796875,0.409722222222222,3
2906,0.875,0.276388888888889,3
2906,0.8828125,0.636111111111111,3
2906,0.69921875,0.791666666666667,3
2906,0.78515625,0.568055555555556,3
2907,0.58359375,0.208333333333333,8
2907,0.4703125,0.681944444444444,3
2907,0.321875,0.791666666666667,3
2907,0.26796875,0.494444444444444,3
2908,0.8828125,0.298611111111111,3
2908,0.8828125,0.791666666666667,3
2908,0.703125,0.761111111111111,3
2908,0.52421875,0.736111111111111,3
2909,0.68359375,0.231944444444444,3
2909,0.73671875,0.616666666666667,3
2909,0.7,0.791666666666667,3
2910,0.490625,0.565277777777778,3
2910,0.4703125,0.791666666666667,3
2910,0.6796875,0.672222222222222,3
2910,0.8828125,0.3125,3
2910,0.8828125,0.791666666666667,3
2914,0.5765625,0.433333333333333,3
2914,0.5671875,0.791666666666667,3
2914,0.82265625,0.791666666666667,3
2922,0.48828125,0.497222222222222,3
2922,0.67890625,0.491666666666667,3
2922,0.68515625,0.215277777777778,3
2922,0.71484375,0.472222222222222,3
2922,0.6703125,0.295833333333333,3
2922,0.71015625,0.230555555555556,3
2923,0.746875,0.751388888888889,3
2923,0.85390625,0.744444444444444,3
2923,0.71875,0.208333333333333,3
